,0,1,2,3,4,5,6,7,8,9
40,-1.9864098,0.59221673,0.9584899,0.24262674,-2.3392868,-3.9468617,0.79293084,0.9659974,-0.35960484,1.4815427
41,-1.3896844,0.6386852,1.257411,-1.1088476,-2.2601867,-4.0391254,0.66799164,0.42671585,-1.0554962,1.0937847
42,-0.2805418,0.5915328,2.5495627,-0.55636644,-2.3905928,-3.3563442,0.14704809,-0.21233088,-1.357934,0.769362
43,-0.16420934,-0.2747206,2.3913653,-0.5788303,-2.3290956,-4.0786505,0.7081691,0.21956266,-0.020530716,0.5397209
44,-2.027165,0.54907167,1.2259942,0.017458752,-2.1750162,-3.9186797,0.4643919,1.0898073,-0.20482145,1.5609992
45,-1.4558977,0.701894,1.0142165,-1.3382306,-2.1466534,-4.0090947,1.0033977,0.34203967,-0.97149986,1.0927248
46,-1.5090277,0.29047933,1.140036,-0.34184933,-2.057946,-3.9934633,0.1892989,0.4878473,-0.39640412,1.6679044
47,-1.6186837,0.5701642,1.4034843,-1.0112599,-2.0231993,-3.7980769,0.7762708,0.6003758,-0.8797534,1.0618763
48,-1.5768036,0.3794918,1.0716434,-0.13248242,-2.206292,-3.8616543,0.386306,0.4720726,-0.26354456,2.013402
49,-1.7601597,0.48641416,1.5520847,-1.1327552,-2.1134105,-3.8266222,0.8325983,0.34060133,-0.93168205,1.4183114
50,-1.9352323,0.51506454,1.1641642,-0.14455552,-2.4715629,-3.7651813,0.5043728,0.8724153,-0.30724943,1.7837534
51,-1.5923492,0.80824924,1.2789977,-1.162954,-2.251419,-4.1620064,0.93807334,0.2809832,-1.2302152,1.1708643
52,-1.7935635,0.44674188,1.2963187,-0.13472512,-2.539446,-4.09748,0.178672,0.8018855,-0.3493523,1.5794142
53,-1.7265551,0.72744,1.3311443,-1.0996249,-2.3730545,-4.1657763,0.94488555,-0.03300558,-0.97443867,1.2939191
54,-1.8269947,0.26401657,1.5316286,-0.039329655,-2.0573838,-3.6668036,0.73070526,0.5526575,-0.61621916,1.7054193
55,-1.3756987,0.6047189,1.513869,-1.1965606,-2.0761685,-4.1413193,0.8096267,0.32292026,-1.3785318,0.6880404
56,-1.8454722,0.21514529,1.4929806,0.2263453,-2.1447823,-3.9520094,1.202315,0.85956454,-0.52427256,1.7278643
57,-1.3729873,0.46789134,1.3972886,-1.1328189,-2.3917334,-4.2077436,0.69994867,0.6076767,-1.3711603,0.49255896
58,-1.3562891,0.44369668,1.277344,-0.6553235,-2.316042,-4.01661,0.8455378,0.114206105,-1.026708,1.5170764
59,-0.053818405,0.40208346,2.4364102,-0.54734415,-2.1533499,-3.7574008,0.18397212,-0.5207902,-1.1318737,0.8575146
60,-1.7775162,0.8208877,1.3254209,-0.8345185,-2.3875427,-3.977717,0.06312424,-0.053874724,-1.5328019,1.0877206
61,-0.56624806,0.052677415,2.2576742,-0.69010013,-2.310179,-3.5624156,0.6903125,0.3904116,-0.16735792,1.0706024
62,-1.2661092,0.33131397,1.4733819,-0.6821754,-2.0283647,-4.1489377,0.89402646,0.20853984,-0.8379067,1.6368234
63,-1.5329624,0.80508316,1.0732327,-0.8389804,-2.2738276,-4.1786084,0.15182194,-0.22415245,-1.2197213,1.1833075
64,-2.1379793,0.6851046,1.2809696,-0.64705855,-2.6073103,-3.944356,0.42346954,0.568758,-0.8251909,1.6532845
65,-1.3456894,0.30968875,0.9302596,-1.1655415,-2.4526184,-4.1460776,0.96483827,0.079340756,-1.3499304,0.8063046
66,-1.7025218,0.4573429,1.2784563,-0.8928248,-1.2358372,-3.4424624,0.41065818,-0.38072756,-1.716742,0.681153
67,-2.2717628,0.48573992,1.3178515,-0.5473768,-2.481782,-3.8703685,0.06644735,0.892102,-0.7382135,1.8051051
