BulkA,BlukV,BulkC,BulkD,BulkE,BulkAR,BulkO,GlobalInt1,GlobalInt2,GlobalInt3,GlobalInt4,GlobalInt5,GlobalInt6,GlobalCentDisp,LocalTextDC1,LocalTextDC2,LocalTextDC3,LocalTextDC4,LocalTextDC5,LocalTextDC6,LocalTextEnt1,LocalTextEnt2,LocalTextEnt3,LocalTextEnt4,LocalTextEnt5,LocalTextEnt6,LocalTextFib1,LocalTextFib2,LocalTextFib3,LocalTextFib4,GlobalIntArr1,GlobalIntArr2,GlobalIntArr3,GlobalIntArr4,GlobalIntArr5
0.0102333308989968,0.00555755092075866,0.883249310577197,0.895218035389869,0.0507428047920183,0.150375075795006,0.0607830476745851,0.673817764992268,1.14523225045712,0.890023458550153,0.556529699959541,0.454195839530153,0.322653513160533,0.170641822014415,0.39665955101494,0.258546760793312,0.633186313294587,0.556683024747587,0.254199652139135,0.540924134140029,0.313727902430359,1.62644936963966,0.722865677346333,0.473506845681579,0.607227640429818,0.340610547353839,0.311863532080008,0.217125571692933,0.495699659073602,0.554799943122755,0.307529214577424,0.305477547650747,0.220639837747071,0.912533229537509,0.925699980227743
0.207952784257996,0.138675989147579,1.32448624277643,1.29991897626659,0.427215026566435,0.361836914769507,1.3721072442327,1.00433665010439,1.25333486659289,0.737804167444123,2.06618579955032,1.28712122802787,1.72054577577257,3.15376083510729,0.591931663625478,1.97556692089479,1.32431624016996,1.44986580901986,2.79799202126279,0.509259911831787,0.7474689102769,1.27665306623313,1.29847132126836,0.981323971886549,1.35553679856937,0.917088468464296,1.21099603342774,1.30412768528647,0.605821038497462,0.678356279150088,1.53349271149546,1.04929030870182,0.479270273784485,1.16535459249585,1.11159331000423
0.0766268407807092,0.0233425298786251,0.880245179520754,0.889624384607564,0.283611869991073,0.32350895304671,1.58750265552459,0.319699388808492,0.411806601599348,0.363489773122223,0.526901964196647,0.267021821630315,0.451483475249418,0.91753155017213,0.37102780614092,0.479605535447924,0.559276296598578,0.591238460089137,1.16474712238464,0.445972248948915,0.296148393617921,0.454839629009227,0.894485494209779,1.03172928291216,0.643182254787986,0.283150550381451,1.0527938132116,0.482315411794557,0.230602674580675,0.361120807132814,0.261003055048105,0.184934237157522,0.101120089713831,0.968456078355402,1.02961355516348
7.72115480004622,7.48953168330516,1.37693997553184,1.42803692813858,0.335164880625831,0.452941979504611,1.11896518657109,0.443882663422102,0.482911282434907,0.292254924706014,0.490794343668468,0.289863770970987,0.719149938126147,0.0965130779384108,2.81145907981212,3.55839793377357,0.935237287683862,1.21258927073949,0.185227888787534,2.56187726344215,2.91040137648444,0.495091787279815,1.17121170676267,1.23718872024719,0.594560382853715,2.42006871760001,0.844084361843235,3.9867795726249,2.21819140540259,3.41445693208806,0.73895560983411,0.954004621570569,1.91798625058048,0.922107069975952,0.936526155554642
0.50398519618225,0.538195543747242,1.11954894402691,1.12642939840129,0.155362477574861,0.470846322729842,0.0637608069388376,1.05118036222996,1.00528072227721,2.89474255183703,2.14213346669434,2.9153086371068,4.25602849041128,1.32186831590009,0.569129430548512,1.60796939041979,0.68624688332123,0.661534006820438,1.01007547310714,0.777707016861929,0.699684399629853,1.10161725511745,0.687373848179218,1.0089834298024,1.44488165960697,0.616749589394902,2.6898853740924,1.41198669055287,0.31594726516122,1.18925808203926,4.39602790592549,4.00697321848372,2.88764086534212,0.954817170819365,1.04677079339141
2.08787278477256,2.2125057949934,1.26811813063702,1.24020087307081,0.506252758589924,0.761379409427817,0.0889704269460782,1.27761397804216,2.49650997368781,0.333054708343255,1.26510156044159,0.953301147502888,0.471845323114917,0.496480225379376,2.39347711618742,0.836681678559231,1.57800488141328,1.40773938065988,0.457650757477154,2.11498691803074,2.60449912331013,0.784028287661036,1.56051693132858,0.823957625789137,0.693923240989068,2.5331403214297,0.855245763199776,1.19885264447194,0.69058209613042,0.485199714415249,2.5967336476271,2.91893243649406,2.73856438266919,1.00924078479332,1.05923713463634
0.0982538036523423,0.0811363797051218,0.583849633390946,0.593090559248186,0.102281581944348,0.0426885192042302,0.141519371944095,2.00311647168388,2.08445233058439,2.09436426630405,0.729676335497318,1.4663316930862,0.476770948580573,0.138872898332799,1.70367885951393,0.431854726150748,2.44845994278517,2.3512741881294,0.240117524594503,1.93632934853829,0.681236654025667,1.82807004556793,0.684129899455672,0.505314418358291,0.662363264629945,0.884987621554448,0.353152188572406,0.334217743271106,3.51714045614103,2.22824549883799,0.236029606461823,0.298460993946379,0.392102018168241,0.978757542639621,0.948975719641061
0.122013544969446,0.317853856603747,1.74724457054841,1.70390227870327,7.87906272118933,7.09934332537768,4.48754953898185,0.693945764474807,0.574504514830162,0.249913349761499,0.548558388798806,0.617552942769134,0.576781307179426,0.253856341901964,0.45698870348261,0.356624891773911,0.278776927700015,0.267414009738173,0.234225682080453,0.376889446868196,0.830065381479461,0.368619541513342,0.699612985868666,0.556051593849252,0.315580894079856,1.44611840937986,0.397721878380834,0.727152365399617,0.280407427633655,0.392134402841616,0.232310935488478,0.360879162195182,0.461385373619108,1.06243968436522,1.10646254125463
0.020186902821362,0.0387513389171616,0.512951909143925,0.522781028574721,0.418385601982855,1.10701738035691,0.916494568073957,0.806446304165994,0.983341183439436,0.501160032761878,0.388614303600568,0.588386098466873,0.30286917017863,1.09850904606211,0.802591568098887,0.394792336925037,1.69572076183948,1.64026071722494,0.643449798602463,0.879123825648982,0.365603781661237,1.19061312354167,0.514757992462323,0.604124712635356,0.368526554744617,0.293039337758068,1.00922882355856,0.237488042041764,1.74513659943709,0.794781081319183,0.112744047746633,0.265720002759688,0.676812069798362,0.979220698449062,0.877685588947688
0.0119161782368173,0.0105586982349959,0.256846779498035,0.259388113650352,0.0723677410417447,0.052267932980189,0.289368992822564,0.56942597512422,0.143514233988117,1.84034697369283,1.13489933373945,0.335885565904471,0.370812392736825,2.10502859431309,0.499727555713921,0.234520656567883,0.425247260170418,0.400418529820951,2.18674979670578,0.537178771898986,0.360787422279341,0.587126813699609,0.995256368212272,1.535742862891,2.4823686573465,0.409681603315199,0.394501644273413,0.268523986663834,0.507779665118345,0.282720163944761,0.0834560651243775,0.103579623974503,0.140805203339231,0.996526474704644,0.904985247347939
